Provider Id,Provider Zip Code,Provider State,Zip Latitude,Zip Longitude
450037,75601,TX,32.505248,-94.73172
450039,76104,TX,32.730265,-97.32002
450040,79410,TX,33.570135,-101.88901
450042,76712,TX,31.514067,-97.23546
450044,75390,TX,32.998786,-96.84436
450046,78404,TX,27.770056,-97.40010
450051,75203,TX,32.745831,-96.80672
450052,76634,TX,31.798454,-97.52516
450054,76508,TX,31.099540,-97.35766
450055,79556,TX,32.465621,-100.39814
450056,78705,TX,30.292424,-97.73856
450058,78205,TX,29.425932,-98.48931
450064,76012,TX,32.752048,-97.13514
450068,77030,TX,29.704584,-95.40466
450072,77566,TX,29.036879,-95.44103
450073,79549,TX,32.760229,-100.95344
450078,79501,TX,32.754555,-99.89507
450079,75061,TX,32.826729,-96.96140
450080,75455,TX,33.166739,-94.98140
450082,78102,TX,28.426202,-97.74806
450083,75701,TX,32.325214,-95.29467
450085,76450,TX,33.081863,-98.60091
450087,76180,TX,32.855666,-97.21818
450090,76240,TX,33.627942,-97.13636
450092,78852,TX,28.716242,-100.48058
450097,77504,TX,29.648780,-95.18813
450099,79065,TX,35.533093,-100.96041
450101,76712,TX,31.514067,-97.23546
450102,75701,TX,32.325214,-95.29467
450104,78155,TX,29.564780,-97.96283
450107,79902,TX,31.775458,-106.49450
450108,78114,TX,29.150937,-98.17929
450119,78539,TX,26.344128,-98.18011
450123,77619,TX,29.947563,-93.91857
450124,78701,TX,30.271270,-97.74103
450128,78596,TX,26.162609,-97.98512
450130,78205,TX,29.425932,-98.48931
450132,79761,TX,31.854455,-102.35906
450133,79701,TX,31.995623,-102.08108
450135,76104,TX,32.730265,-97.32002
450137,76104,TX,32.730265,-97.32002
450143,78957,TX,30.010487,-97.16036
450144,79714,TX,32.345871,-102.56767
450147,77902,TX,28.806417,-96.99356
450148,76033,TX,32.343115,-97.40081
450152,76542,TX,31.027003,-97.76717
450154,78840,TX,29.404267,-100.88116
450155,79045,TX,34.854898,-102.41824
450162,79412,TX,33.549135,-101.85846
450163,78363,TX,27.496472,-97.86808
450165,78026,TX,28.854580,-98.55280
450176,78572,TX,26.234417,-98.34205
450177,78801,TX,29.252882,-99.81650
450178,79735,TX,30.877528,-102.85200
450184,77008,TX,29.798777,-95.40951
450187,77833,TX,30.183651,-96.40258
450188,75426,TX,33.626445,-95.03534
450192,76645,TX,32.015496,-97.12263
450193,77030,TX,29.704584,-95.40466
450194,75766,TX,31.953855,-95.25281
450196,75460,TX,33.660274,-95.55958
450200,75501,TX,33.414708,-94.08984
450203,76086,TX,32.775160,-97.77987
450209,79106,TX,35.204652,-101.88353
450210,75633,TX,32.145212,-94.31256
450211,75901,TX,31.330567,-94.68667
450213,78229,TX,29.499454,-98.57166
450214,77488,TX,29.307347,-96.09055
450219,78643,TX,30.721302,-98.66557
450221,79029,TX,35.893121,-101.95908
450222,77304,TX,30.331460,-95.50703
450229,79601,TX,32.500532,-99.69803
450231,79106,TX,35.204652,-101.88353
450234,76442,TX,31.906683,-98.60618
450235,78629,TX,29.510439,-97.45352
450236,75482,TX,33.143752,-95.60102
450237,78207,TX,29.423932,-98.52350
450241,76458,TX,33.200265,-98.15778
450243,79520,TX,32.880190,-100.13583
450253,77418,TX,29.983095,-96.26843
450270,76692,TX,31.975949,-97.35499
450271,76234,TX,33.263039,-97.55657
450272,78666,TX,29.876944,-97.94668
450280,75042,TX,32.915625,-96.67399
450283,75140,TX,32.661299,-95.71738
450289,77054,TX,29.683865,-95.39772
450292,75142,TX,32.574299,-96.30377
450293,78061,TX,28.888468,-99.09005
450296,77327,TX,30.354690,-95.04514
450299,77842,TX,30.614647,-96.32641
450306,79553,TX,32.943145,-99.81595
450324,75020,TX,33.754053,-96.57867
450330,77469,TX,29.584172,-95.74700
450340,76904,TX,31.344515,-100.47217
450346,77701,TX,30.074112,-94.10358
450347,77340,TX,30.680641,-95.50776
450348,76661,TX,31.310649,-96.87859
450351,76401,TX,32.242816,-98.21058
450352,75401,TX,33.150230,-96.11289
450358,77030,TX,29.704584,-95.40466
450369,79201,TX,34.385870,-100.28401
450370,78934,TX,29.712052,-96.56134
450372,75165,TX,32.397024,-96.83283
450373,75457,TX,33.151104,-95.21965
450379,75234,TX,32.925975,-96.88322
450388,78229,TX,29.499454,-98.57166
450389,75751,TX,32.184027,-95.84625
450395,77351,TX,30.712538,-94.89915
450399,79316,TX,33.153528,-102.29568
450400,76667,TX,31.669823,-96.48721
450403,75069,TX,33.195073,-96.60363
450411,76448,TX,32.398681,-98.79590
450419,76020,TX,32.905693,-97.54845
450422,75204,TX,32.800333,-96.78952
450424,77521,TX,29.784579,-94.97588
450431,78705,TX,30.292424,-97.73856
450438,78962,TX,29.698373,-96.75932
450446,77004,TX,29.728779,-95.36570
450447,75110,TX,32.078228,-96.44612
450451,76043,TX,32.228184,-97.77198
450460,75979,TX,30.768601,-94.40671
450462,75231,TX,32.874317,-96.74764
450465,77414,TX,28.945269,-95.93570
450469,75091,TX,33.632806,-96.59106
450475,75652,TX,32.194938,-94.75852
450484,75904,TX,31.339891,-94.76295
450489,79331,TX,32.714521,-101.94086
450497,76230,TX,33.540070,-97.88575
450498,76424,TX,32.761058,-98.92225
450508,75961,TX,31.626011,-94.60338
450518,77640,TX,29.879796,-93.95575
450530,77591,TX,29.389583,-94.99167
450537,75080,TX,32.969523,-96.74093
450539,79072,TX,34.191002,-101.72506
450547,75783,TX,32.810076,-95.43550
450558,79606,TX,32.360362,-99.79886
450563,76051,TX,32.931950,-97.08498
450565,76067,TX,32.810275,-98.10707
450571,76903,TX,31.468911,-100.43870
450573,75951,TX,30.941282,-94.03455
450580,75835,TX,31.315837,-95.47393
450584,76384,TX,34.142094,-99.29649
450586,76380,TX,33.594956,-99.28506
450587,76801,TX,31.730030,-99.00605
450591,77515,TX,29.168660,-95.44541
450596,76048,TX,32.424695,-97.78894
450597,77954,TX,29.096490,-97.28798
450604,78624,TX,30.279267,-98.88389
450605,78336,TX,27.915764,-97.15436
450610,77024,TX,29.773994,-95.51771
450615,75551,TX,33.118611,-94.17730
450617,77598,TX,29.539581,-95.13467
450620,78834,TX,28.524292,-99.83827
450634,76210,TX,33.198442,-97.06078
450638,77090,TX,30.012711,-95.45132
450639,76022,TX,32.831228,-97.14593
450641,76255,TX,33.824724,-97.69688
450643,78041,TX,27.542244,-99.49233
450644,77082,TX,29.722704,-95.63140
450647,75230,TX,32.901176,-96.79054
450651,75075,TX,33.024721,-96.74038
450653,79720,TX,32.216490,-101.45320
450654,78582,TX,26.445982,-98.69332
450656,75961,TX,31.626011,-94.60338
450658,75840,TX,31.763713,-96.10808
450659,77004,TX,29.728779,-95.36570
450661,79761,TX,31.854455,-102.35906
450662,78526,TX,25.969007,-97.47211
450668,79902,TX,31.775458,-106.49450
450669,75057,TX,33.048670,-96.99321
450670,77375,TX,30.073775,-95.61882
450672,76104,TX,32.730265,-97.32002
450675,76015,TX,32.691393,-97.13546
450677,76115,TX,32.680333,-97.33579
450678,75218,TX,32.842726,-96.69937
450683,75160,TX,32.747747,-96.28923
450684,77338,TX,30.005691,-95.28488
450686,79415,TX,33.623860,-101.88057
450688,75149,TX,32.767329,-96.60759
450690,75708,TX,32.403310,-95.22276
450694,77437,TX,29.197701,-96.27740
450697,78224,TX,29.333436,-98.53934
450698,79339,TX,33.894823,-102.32282
450702,75605,TX,32.557684,-94.74353
450709,77058,TX,29.552830,-95.10265
450711,78503,TX,26.172018,-98.25042
450713,78704,TX,30.246309,-97.76087
450716,77065,TX,29.927675,-95.60547
450718,78681,TX,30.518975,-97.71439
450723,75237,TX,32.666984,-96.87633
450730,75010,TX,33.030556,-96.89328
450742,75088,TX,32.897459,-96.54970
450743,76201,TX,33.226598,-97.13061
450746,79529,TX,33.423156,-99.82014
450747,75801,TX,31.779481,-95.63325
450749,75862,TX,30.944810,-95.33298
450754,76531,TX,31.696154,-98.14834
450755,79336,TX,33.609208,-102.41478
450766,75390,TX,32.998786,-96.84436
450770,76520,TX,30.851922,-96.96323
450771,75093,TX,33.035050,-96.80492
450774,77090,TX,30.012711,-95.45132
450775,77325,TX,30.805099,-95.50719
450779,76132,TX,32.670345,-97.41430
450780,78240,TX,29.518413,-98.60869
450788,78412,TX,27.709309,-97.35225
450795,77093,TX,29.862024,-95.33967
450796,79109,TX,35.171903,-101.87581
450801,75504,TX,33.476844,-94.09637
450803,77091,TX,29.852975,-95.43586
450804,77030,TX,29.704584,-95.40466
450808,78731,TX,30.344305,-97.76380
450809,78758,TX,30.384204,-97.70392
450813,78017,TX,28.728991,-99.23388
450820,77479,TX,29.573345,-95.63213
450822,75039,TX,32.876474,-96.94129
450824,78756,TX,30.320206,-97.74177
450825,78539,TX,26.344128,-98.18011
450827,76310,TX,33.841948,-98.56240
450828,78332,TX,27.737965,-98.09302
450832,77450,TX,29.758799,-95.74751
450833,75119,TX,32.331239,-96.61962
450834,77802,TX,30.655348,-96.34056
450839,75935,TX,31.769105,-94.18997
450840,75013,TX,33.106582,-96.69402
450841,78526,TX,25.969007,-97.47211
450844,77070,TX,29.978801,-95.57655
450845,79902,TX,31.775458,-106.49450
450847,77494,TX,29.760833,-95.81104
450848,77479,TX,29.573345,-95.63213
450851,75226,TX,32.783978,-96.77662
450853,75034,TX,33.143792,-96.83938
450855,78550,TX,26.206602,-97.68776
450856,78258,TX,29.649797,-98.50406
450860,77478,TX,29.627737,-95.62444
450862,77384,TX,30.233865,-95.49679
450864,75701,TX,32.325214,-95.29467
450865,78737,TX,30.190250,-97.95854
450867,78759,TX,30.406169,-97.75743
450869,78539,TX,26.344128,-98.18011
450871,78746,TX,30.287739,-97.80220
450872,76017,TX,32.659277,-97.16435
450874,75063,TX,32.916865,-96.97349
450875,79124,TX,35.244819,-101.95391
450876,79416,TX,33.591877,-101.94754
450877,79936,TX,31.766355,-106.29828
450878,78201,TX,29.466781,-98.52519
450880,76104,TX,32.730265,-97.32002
450883,76262,TX,33.000177,-97.21871
450884,75644,TX,32.727128,-94.95770
450885,75035,TX,33.130086,-96.78177
450888,76092,TX,32.946678,-97.14523
450890,75093,TX,33.035050,-96.80492
450891,75093,TX,33.035050,-96.80492
450893,76208,TX,33.198442,-97.06078
450894,75235,TX,32.828128,-96.84612
460001,84604,UT,40.280454,-111.64910
460003,84102,UT,40.759246,-111.86371
460004,84403,UT,41.188093,-111.94608
460005,84405,UT,41.165551,-111.96750
460006,84143,UT,40.694746,-112.04004
460007,84720,UT,37.751640,-113.16557
460009,84132,UT,40.694746,-112.04004
460010,84157,UT,40.694746,-112.04004
460011,84501,UT,39.578473,-110.78678
460013,84651,UT,40.025007,-111.72117
460014,84074,UT,40.560528,-112.29455
460015,84341,UT,41.780998,-111.80904
460017,84302,UT,41.508605,-112.04736
460019,84066,UT,40.328012,-110.01689
460021,84790,UT,37.075039,-113.55568
460023,84003,UT,40.394235,-111.79449
460026,84701,UT,38.765929,-112.08397
460030,84078,UT,40.514262,-109.54223
460035,84713,UT,38.359060,-112.69260
460041,84041,UT,41.072210,-111.97625
460042,84010,UT,40.876312,-111.87249
460044,84094,UT,40.569598,-111.86217
460047,84124,UT,40.680064,-111.82220
460049,84107,UT,40.659997,-111.88394
460051,84088,UT,40.594222,-111.97889
460052,84057,UT,40.311854,-111.70561
460054,84341,UT,41.780998,-111.80904
460057,84060,UT,40.648541,-111.49362
460058,84065,UT,40.503746,-111.96327
470001,5641,VT,44.194307,-72.49443
470003,5401,VT,44.484038,-73.22126
470005,5701,VT,43.617302,-72.96325
470011,5301,VT,42.849957,-72.62328
470012,5201,VT,42.882231,-73.17873
470024,5478,VT,44.807555,-73.09077
490001,24273,VA,36.942047,-82.63138
490002,24266,VA,36.876177,-82.11083
490004,22801,VA,38.426786,-78.88153
490005,22601,VA,39.179076,-78.16653
490007,23507,VA,36.864047,-76.29947
490009,22908,VA,38.026342,-78.53480
490011,23505,VA,36.913147,-76.28444
490012,24277,VA,36.756705,-83.04178
490013,24558,VA,36.774635,-78.93426
490017,23707,VA,36.835215,-76.34570
490018,22939,VA,38.104457,-78.97416
490019,22701,VA,38.459521,-77.99875
490020,23860,VA,37.287869,-77.29359
490021,24501,VA,37.390209,-79.16132
490022,22401,VA,38.301829,-77.47077
490023,20186,VA,38.707135,-77.81450
490024,24014,VA,37.236753,-79.93549
490027,24273,VA,36.942047,-82.63138
490032,23298,VA,37.539694,-77.42815
490033,22630,VA,38.926615,-78.17499
490037,23413,VA,37.452186,-75.84523
490038,24354,VA,36.828526,-81.53045
490040,22304,VA,38.813013,-77.11667
490041,23602,VA,37.115698,-76.51830
490042,24073,VA,37.136013,-80.41222
490043,20176,VA,39.138978,-77.54519
490044,23439,VA,36.578692,-76.70129
490045,20110,VA,38.752269,-77.47694
490046,23502,VA,36.855247,-76.21233
490048,24153,VA,37.288807,-80.07821
490050,22205,VA,38.882750,-77.13999
490052,23601,VA,37.053346,-76.45948
490053,24211,VA,36.657812,-81.96207
490057,23454,VA,36.838398,-76.02862
490059,23226,VA,37.581696,-77.51709
490060,24641,VA,37.098588,-81.80607
490063,22042,VA,38.864669,-77.18781
490066,23188,VA,37.322936,-76.75793
490067,23805,VA,37.174217,-77.39008
490069,23116,VA,37.662559,-77.36778
490075,24541,VA,36.581085,-79.45027
490077,22911,VA,38.077350,-78.42042
490079,24115,VA,36.696264,-79.86879
490084,22560,VA,37.916172,-76.90656
490088,24523,VA,37.339184,-79.52839
490089,24151,VA,36.980013,-79.88027
490090,23901,VA,37.307946,-78.40144
490092,23851,VA,36.668255,-76.93945
490093,23666,VA,37.050946,-76.40711
490094,23223,VA,37.544746,-77.40085
490097,23847,VA,36.686270,-77.56121
490098,23970,VA,36.733874,-78.17287
490101,22033,VA,38.874879,-77.38642
490107,20190,VA,38.959673,-77.34620
490109,23188,VA,37.322936,-76.75793
490110,24060,VA,37.232027,-80.42127
490111,24382,VA,36.947446,-81.09439
490112,23235,VA,37.522514,-77.56565
490113,22191,VA,38.632750,-77.26786
490114,24219,VA,36.851953,-82.77056
490115,24333,VA,36.649548,-80.92683
490116,24301,VA,37.053297,-80.77280
490117,24651,VA,37.113004,-81.50326
490118,23229,VA,37.593546,-77.56271
490119,23456,VA,36.762459,-76.06139
490120,23320,VA,36.761698,-76.24511
490122,22306,VA,38.757214,-77.08666
490123,22482,VA,37.733327,-76.34389
490126,24457,VA,37.802424,-79.86351
490127,24614,VA,37.296213,-82.05775
490130,23061,VA,37.414991,-76.52959
490135,24070,VA,37.361962,-80.19485
490136,23114,VA,37.513380,-77.64165
490140,22554,VA,38.460395,-77.43266
490141,22408,VA,38.236023,-77.46111
490142,22908,VA,38.026342,-78.53480
500001,98133,WA,47.733852,-122.34461
500002,99362,OR,45.986775,-118.07919
500003,98274,WA,48.371026,-122.24432
500005,98111,WA,47.655260,-122.53508
500007,98221,WA,48.495234,-122.61976
500008,98195,WA,47.450321,-122.27472
500011,98166,WA,47.458821,-122.34943
500012,98902,WA,46.595248,-120.53102
500014,98201,WA,47.986274,-122.20222
500015,98001,WA,47.303722,-122.26608
500016,98807,WA,47.436898,-120.25742
500019,98531,WA,46.728383,-122.95142
500021,98499,WA,47.166320,-122.50844
500024,98506,WA,47.069339,-122.87249
500025,98122,WA,47.611570,-122.30406
500026,98026,WA,47.821568,-122.33651
500027,98122,WA,47.611570,-122.30406
500030,98225,WA,48.747578,-122.48508
500031,98520,WA,46.972965,-123.81923
500033,98837,WA,47.133606,-119.28455
500036,98902,WA,46.595248,-120.53102
500037,98948,WA,46.356530,-120.33462
500039,98310,WA,47.586750,-122.62371
500041,98632,WA,46.156082,-122.98043
500044,99210,WA,47.740491,-117.43916
500049,99362,OR,45.986775,-118.07919
500050,98668,WA,45.681271,-122.66712
500051,98004,WA,47.618371,-122.20308
500053,99336,WA,46.210957,-119.16369
500054,99204,WA,47.648941,-117.43174
500058,99352,WA,46.279657,-119.28137
500060,98223,WA,48.203856,-122.05288
500064,98104,WA,47.602520,-122.32855
500072,98362,WA,48.097144,-123.40628
500077,99208,WA,47.740491,-117.43916
500079,98372,WA,47.198591,-122.27131
500084,98272,WA,47.860245,-121.93734
500088,98055,WA,47.467422,-122.21005
500108,98405,WA,47.248953,-122.46599
500119,99216,WA,47.665819,-117.21699
500124,98034,WA,47.718280,-122.19702
500129,98415,WA,47.208987,-122.48053
500139,98502,WA,47.071484,-122.97702
500141,98003,WA,47.311072,-122.31188
500148,98801,WA,47.425497,-120.32881
500150,98686,WA,45.712623,-122.63419
500151,98332,WA,47.364321,-122.60011
510001,26506,WV,39.646497,-79.95154
510002,24970,WV,37.742719,-80.47151
510006,26330,WV,39.296499,-80.24199
510007,25701,WV,38.403511,-82.43904
510008,25401,WV,39.463781,-77.95767
510012,25550,WV,38.870180,-82.10751
510013,26038,WV,39.951586,-80.74994
510018,25271,WV,38.803814,-81.70763
510022,25301,WV,38.350647,-81.63028
510023,26062,WV,40.412067,-80.57542
510024,26505,WV,39.646497,-79.95154
510029,25309,WV,38.329768,-81.73418
510030,26241,WV,38.920042,-79.84460
510031,25301,WV,38.350647,-81.63028
510033,26102,WV,39.265408,-81.53706
510038,26452,WV,39.041010,-80.47731
510039,26003,WV,40.071472,-80.68680
510046,24740,WV,37.368167,-81.07307
510047,26554,WV,39.470949,-80.13936
510048,25601,WV,37.833826,-82.00011
510050,26003,WV,40.071472,-80.68680
510053,26201,WV,38.997267,-80.20915
510055,25701,WV,38.403511,-82.43904
510058,26101,WV,39.265408,-81.53706
510062,25801,WV,37.790640,-81.19958
510070,25801,WV,37.790640,-81.19958
510071,24701,WV,37.275700,-81.21450
510072,26155,WV,39.646099,-80.83465
510077,25661,WV,37.705144,-82.26827
510082,26651,WV,38.306960,-80.87329
510085,25526,WV,38.427011,-81.98960
510086,24801,WV,37.424498,-81.57835
520002,54481,WI,44.524054,-89.55621
520004,54601,WI,43.797116,-91.21141
520008,53188,WI,43.020762,-88.26852
520009,54915,WI,44.244753,-88.37783
520011,54868,WI,45.517226,-91.72638
520013,54701,WI,44.780427,-91.48065
520017,54729,WI,44.932711,-91.38877
520019,54501,WI,45.646720,-89.39408
520021,53143,WI,42.564270,-87.83043
520027,53097,WI,43.234506,-88.00914
520028,53566,WI,42.603462,-89.64037
520030,54401,WI,44.958382,-89.66930
520033,54495,WI,44.376507,-89.90771
520034,54241,WI,44.174245,-87.58613
520035,53083,WI,43.797567,-87.75664
520037,54449,WI,44.656686,-90.18152
520038,53027,WI,43.313361,-88.37332
520041,53901,WI,43.549851,-89.47101
520044,53081,WI,43.736145,-87.72893
520045,54956,WI,44.180085,-88.48273
520048,54904,WI,44.018871,-88.61324
520049,54305,WI,44.499346,-88.06318
520051,53211,WI,43.083012,-87.88590
520057,53913,WI,43.483503,-89.74753
520059,53105,WI,42.662671,-88.28132
520062,53066,WI,43.108241,-88.48935
520063,53095,WI,43.403280,-88.18026
520066,53548,WI,42.666761,-88.99528
520070,54703,WI,44.829610,-91.50521
520071,53538,WI,42.924942,-88.84813
520075,54301,WI,44.489059,-88.01674
520076,53916,WI,43.456814,-88.84058
520078,53215,WI,42.999364,-87.94343
520083,53715,WI,43.061546,-89.40024
520087,54601,WI,43.797116,-91.21141
520088,54935,WI,43.769889,-88.42810
520089,53715,WI,43.061546,-89.40024
520091,54568,WI,45.924341,-89.68496
520095,53578,WI,43.318318,-89.74928
520096,53405,WI,42.714369,-87.82424
520097,54303,WI,44.530892,-88.04482
520098,53792,WI,43.029497,-89.50531
520100,53511,WI,42.526464,-89.04291
520102,53121,WI,42.711105,-88.54214
520103,53051,WI,43.151183,-88.11034
520107,54221,WI,44.096194,-87.68919
520109,53948,WI,43.783534,-90.05660
520113,54143,WI,45.092448,-87.64929
520116,53098,WI,43.231506,-88.70634
520136,53210,WI,43.068962,-87.97423
520138,53215,WI,42.999364,-87.94343
520139,53227,WI,42.997647,-88.03717
520160,54911,WI,44.276986,-88.39445
520170,53045,WI,43.055315,-88.15030
520177,53226,WI,43.048545,-88.04239
520189,53142,WI,42.559823,-87.87878
520193,54311,WI,44.485243,-87.92232
520194,53212,WI,43.072062,-87.91030
520196,54701,WI,44.780427,-91.48065
520198,54904,WI,44.018871,-88.61324
520202,54476,WI,44.903194,-89.57937
520204,53132,WI,42.896145,-88.00891
520205,53132,WI,42.896145,-88.00891
520206,53066,WI,43.108241,-88.48935
520207,53024,WI,43.325460,-87.94573
530002,82716,WY,44.356533,-105.52661
530006,82801,WY,44.801249,-106.96782
530008,82501,WY,43.013826,-108.34879
530010,82520,WY,42.729832,-108.63154
530011,82901,WY,41.594542,-109.16304
530012,82601,WY,42.896822,-106.29799
530014,82001,WY,41.141281,-104.80208
530015,83001,WY,43.468383,-110.75714
530025,82072,WY,41.344843,-105.58626
530032,82930,WY,41.267546,-110.90607
530033,82605,WY,42.791242,-106.53986
670002,75224,TX,32.716065,-96.83987
670004,78945,TX,29.909764,-96.87450
670005,77339,TX,30.053368,-95.21807
670006,78746,TX,30.287739,-97.80220
670008,77598,TX,29.539581,-95.13467
670012,77401,TX,29.704030,-95.46099
670018,77328,TX,30.354690,-95.04514
670019,77054,TX,29.683865,-95.39772
670023,76063,TX,32.577010,-97.13485
670024,77429,TX,29.982746,-95.66597
670025,75093,TX,33.035050,-96.80492
670029,77401,TX,29.704030,-95.46099
670031,77505,TX,29.650492,-95.14632
670034,78664,TX,30.514401,-97.65549
670041,78664,TX,30.514401,-97.65549
670043,78613,TX,30.501272,-97.83087
670044,75032,TX,32.867103,-96.44129
670046,76132,TX,32.670345,-97.41430
670047,79938,TX,31.852355,-106.09325
670049,75231,TX,32.874317,-96.74764
670050,79415,TX,33.623860,-101.88057
670052,76426,TX,33.197313,-97.80932
670053,77478,TX,29.627737,-95.62444
670054,78240,TX,29.518413,-98.60869
670055,78258,TX,29.649797,-98.50406
670056,78640,TX,29.996916,-97.84756
670059,77384,TX,30.233865,-95.49679
670060,75182,TX,32.803646,-96.56965
670061,78414,TX,27.672334,-97.37051
670067,76015,TX,32.691393,-97.13546
670068,75028,TX,33.033214,-97.05965
670069,75070,TX,33.212203,-96.67522
670071,76012,TX,32.752048,-97.13514
670072,77035,TX,29.654108,-95.47692
670073,75001,TX,32.961290,-96.83751
670075,77070,TX,29.978801,-95.57655
670076,75090,TX,33.632806,-96.59106
670077,77094,TX,29.770722,-95.69880
